Run ID,Cores,Sim Duration,Average Task Duration,Load,CPU Load,Task Load,Work Steal Load,95% Tail Latency,99.9% Tail Latency,Median Latency,99% Tail Latency,Tasks Stolen,Average Number of Steals,Throughput,Real Load, Parks Per Second,Successful Work Steal Time,Unsuccessful Work Steal Time,Non Work Conserving Time,Allocation Time,Task Time,Distracted Time,Unpaired Time,Paired Time,Average Requeue Wait Time,Flag Task Time,Avg Time From Alloc to Task,Avg Steals Per Task,Flag Response Rate,Flag Rate,Tasks Flag Stolen,Average Steals Per Flag,Avg Core Flag Wait Time,Avg Task Flag Wait Time,Avg Queueing Time,Avg High Latency Task Flag Wait Time,Avg Flag Set Delay Time,Avg High Latency Flag Set Delay Time,Avg Flagged Task Service Time,Avg Flagged Task Time Left,Pct Flagged Queues Non-empty,Description
ab-02.ucsd.edu_22-09-09_16:43:45_t0,16,100000000,1000,0.5,99.9916560625,99.96986423549065,0.02919575,1124830.0999999999,1504316.184000004,391619.0,1269735.3599999999,0.1630124477807288,1.0294368600682593,15993770.0,99.96106250000001,29.999999999999996,328800,126200,273359,15000,1599384365,39762,254791,213107,352936.2265358362,0,201.0,0,0.0,0.0,0.0,0,0.0,0,457839.2668362163,0,0,0,0,0,0,"dr ws warn delay 1ms fromdr"
ab-02.ucsd.edu_22-09-09_16:43:45_t1,17,100000000,1000,0.5,97.97044776470588,96.78828900056087,2.7632923529411766,61912.0,212618.66000000783,17684.0,103688.0,15.60710698184922,1.140527885146328,16119109.999999998,94.81829411764706,13030.0,35037900,10733600,30709423,6515000,1612006642,3887532,51090255,32927856,19871.434023191607,0,313.76055257099,0,0.0,0.0,0.0,0,0.0,0,22636.73612458384,0,0,0,0,0,0,"dr ws warn delay 1ms fromdr"
ab-02.ucsd.edu_22-09-09_16:43:45_t10,26,100000000,1000,0.5,81.95903215384615,75.6881628078091,17.831515653846154,38397.44999999995,146625.5290000001,10059.0,75811.29000000004,39.852475607940036,1.1593480829479854,16119229.999999998,61.99703846153846,108930.0,320711000,113196700,251343166,54450001,1612865428,36847127,725286397,224953336,11945.047878294055,0,386.3856395188688,0,0.0,0.0,0.0,0,0.0,0,12878.946184414453,0,0,0,0,0,0,"dr ws warn delay 1ms fromdr"
ab-02.ucsd.edu_22-09-09_16:43:45_t11,27,100000000,1000,0.5,80.47252340740741,74.06678738413761,18.79966611111111,34561.0,138009.22500000242,9771.0,69083.0,40.7252949384752,1.1498673627793041,16119220.0,59.70081481481482,111790.0,353236900,121810800,272097951,55875001,1609292146,39587691,817560863,233512951,11110.52029002436,0,414.1972083035075,0,0.0,0.0,0.0,0,0.0,0,12078.966985919067,0,0,0,0,0,0,"dr ws warn delay 1ms fromdr"
ab-02.ucsd.edu_22-09-09_16:43:45_t12,28,100000000,1000,0.5,79.10853267857144,72.70704912197897,19.52980292857143,32773.0,134001.05600000545,9608.0,66297.0,41.401847831407615,1.1449686602854878,16119070.0,57.56810714285714,115500.0,382144000,129109200,293320712,57715001,1610489432,42926275,904206899,242326626,10666.434211578044,0,433.7733887733888,0,0.0,0.0,0.0,0,0.0,0,11686.895508794814,0,0,0,0,0,0,"dr ws warn delay 1ms fromdr"
ab-02.ucsd.edu_22-09-09_16:43:45_t13,29,100000000,1000,0.5,77.94512479310345,71.19261249817417,20.462402379310348,30242.0,128933.50400000298,9397.0,62805.840000000084,42.17355304097353,1.1430778335044367,16119229.999999998,55.583551724137926,115570.0,417688200,137202200,316598433,57755001,1609243949,46354002,995559007,248796266,10188.372097509302,0,478.1883656509695,0,0.0,0.0,0.0,0,0.0,0,11190.750602734419,0,0,0,0,0,0,"dr ws warn delay 1ms fromdr"
ab-02.ucsd.edu_22-09-09_16:43:45_t14,30,100000000,1000,0.5,76.70256330000001,70.02321007612706,21.044466233333335,28487.199999999953,121836.44000001252,9228.0,60457.23999999999,42.61232684144595,1.1385463417475352,16119280.0,53.73093333333333,116960.0,445664600,143430200,340258582,58455001,1611287911,50092311,1080982610,257597479,9780.80290317466,0,519.023862470065,0,0.0,0.0,0.0,0,0.0,0,10797.260530156631,0,0,0,0,0,0,"dr ws warn delay 1ms fromdr"
ab-02.ucsd.edu_22-09-09_16:43:45_t15,31,100000000,1000,0.5,74.2385704516129,70.04152029164925,20.284940580645163,28321.0,131920.74500000104,9224.0,63960.700000000186,42.316538271148715,1.1398693683639438,16119160.0,51.997290322580646,121340.0,439998900,141202500,344721076,60630001,1611932525,50426110,1176366315,261233824,9959.996212040985,0,547.1030757813144,0,0.0,0.0,0.0,0,0.0,0,10848.700027439458,0,0,0,0,0,0,"dr ws warn delay 1ms fromdr"
ab-02.ucsd.edu_22-09-09_16:43:45_t16,32,100000000,1000,0.5,62.31954340625,80.7715484360429,9.2387081875,57346.0,147166.54800000018,13324.0,95483.0,35.14288294760327,1.2102854250575303,16119040.000000002,50.37200000000001,175780.0,215383600,51615400,183779934,87820001,1610766726,25362038,1322157288,241646811,18631.93161687243,0,472.4686023341873,0,0.0,0.0,0.0,0,0.0,0,18439.065746356482,0,0,0,0,0,0,"dr ws warn delay 1ms fromdr"
ab-02.ucsd.edu_22-09-09_16:43:45_t2,18,100000000,1000,0.5,95.68004227777777,93.55017889975488,5.349802666666666,53780.0,173043.96300002304,15308.0,93078.3899999999,21.777888700289978,1.1472236292262885,16119120.0,89.55066666666667,29570.0,68296800,25369900,58387740,14785000,1611159313,7914880,117130860,63717342,18183.95531847537,0,308.4585728779168,0,0.0,0.0,0.0,0,0.0,0,19554.448111705096,0,0,0,0,0,0,"dr ws warn delay 1ms fromdr"
