Run ID,Cores,Sim Duration,Average Task Duration,Load,CPU Load,Task Load,Work Steal Load,95% Tail Latency,99.9% Tail Latency,Median Latency,99% Tail Latency,Tasks Stolen,Average Number of Steals,Throughput,Real Load, Parks Per Second,Successful Work Steal Time,Unsuccessful Work Steal Time,Non Work Conserving Time,Allocation Time,Task Time,Distracted Time,Unpaired Time,Paired Time,Average Requeue Wait Time,Flag Task Time,Avg Time From Alloc to Task,Avg Steals Per Task,Flag Response Rate,Flag Rate,Tasks Flag Stolen,Average Steals Per Flag,Avg Core Flag Wait Time,Avg Task Flag Wait Time,Avg Queueing Time,Avg High Latency Task Flag Wait Time,Avg Flag Set Delay Time,Avg High Latency Flag Set Delay Time,Avg Flagged Task Service Time,Avg Flagged Task Time Left,Pct Flagged Queues Non-empty,Description
ab-05_22-09-12_16:55:54_t0,16,100000000,1000,0.5,99.98132149999999,99.97466895604096,0.0222013125,1039660.0,1380357.1400000001,472662.0,1303743.9999999995,0.10313931597004161,1.0,15993110.000000002,99.95693750000001,100.0,237600,107000,198988,50000,1599295923,31387,355114,215855,308546.2744436952,0,231.0,0,0.0,0.0,0.0,0,0.0,0,506486.2580221593,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t1,17,100000000,1000,0.5,97.87698705882353,96.84127798159705,2.6840148823529413,57167.0,174286.52000000142,17906.0,102794.04000000004,15.498028541506804,1.1364111552508775,16118990.0,94.81758823529411,13860.0,33820000,10691000,29892413,6930000,1611350527,3753690,51466706,33344346,20105.130218736515,0,298.6327561327561,0,0.0,0.0,0.0,0,0.0,0,22148.672113255965,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t10,26,100000000,1000,0.5,81.78169203846154,75.75011923406349,17.73196276923077,38066.0,145965.05200000014,10078.0,79269.0,40.023716368775744,1.1557462612008944,16119260.0,61.99715384615385,109230.0,318249600,113543600,247665714,54600001,1610692960,36158064,731233331,221863247,12120.182433759262,0,393.0697738302353,0,0.0,0.0,0.0,0,0.0,0,12926.856585601268,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t11,27,100000000,1000,0.5,80.6432788148148,73.94904024258038,18.908718444444446,33951.09999999986,133807.1240000003,9766.0,68137.61999999988,40.80626624077262,1.1499180563299374,16118890.0,59.6995925925926,113460.0,355086400,122963800,274332658,56690001,1610143129,39922335,815236176,234652233,10976.142913139709,0,411.85122144809947,0,0.0,0.0,0.0,0,0.0,0,11988.109213141677,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t12,28,100000000,1000,0.5,79.28581321428571,72.519740955098,19.74008967857143,31590.300000000047,129713.83200000226,9547.0,66502.26000000001,41.56224685016977,1.1448502944347683,16119250.000000002,57.56875,114720.0,386997800,130379700,295719524,57340001,1609940258,43276369,904494617,242239570,10534.268259102597,0,439.7413898334641,0,0.0,0.0,0.0,0,0.0,0,11518.794941657043,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t13,29,100000000,1000,0.5,77.92427310344827,71.27100633580635,20.37979048275862,31157.0,129036.0,9387.0,63579.21999999997,42.24921560394876,1.1413915433017414,16119290.000000002,55.58375862068966,116460.0,414761000,138147200,315516463,58205001,1610584995,46247586,994422365,248700770,10277.265709446228,0,478.0129702800206,0,0.0,0.0,0.0,0,0.0,0,11268.956929400563,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t14,30,100000000,1000,0.5,76.61624053333334,70.14564761451342,20.926282399999998,29419.0,124237.0,9261.0,60841.0,42.85428665584725,1.1376610381085985,16119280.0,53.73093333333333,116870.0,443948600,142607700,336094510,58410001,1612288743,49027989,1083454520,255188760,9888.356006834065,0,493.5739108105795,0,0.0,0.0,0.0,0,0.0,0,10919.614809738583,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t15,31,100000000,1000,0.5,74.28523829032258,69.91688302635016,20.386992516129034,27807.0,132542.05400000047,9185.0,59993.27000000002,42.59042216544385,1.1377664249882236,16119240.0,51.99754838709677,121620.0,443538800,141609500,342371148,60770001,1610075618,50344967,1180599844,258935904,9869.59080424046,0,544.3540929658577,0,0.0,0.0,0.0,0,0.0,0,10726.316593058546,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t16,32,100000000,1000,0.5,62.20710646875,80.88073344807515,9.15322996875,54789.0,145100.25600000098,13268.0,93794.6399999999,34.90175719455585,1.2100140648087423,16118870.0,50.371468750000005,175520.0,214126800,51348900,180695058,87690001,1610034047,25002715,1325172125,239721358,18108.362652796764,0,439.8895604082331,0,0.0,0.0,0.0,0,0.0,0,18016.72179694809,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t2,18,100000000,1000,0.5,95.83061966666668,93.5068571222858,5.428807944444444,51739.80000000005,172738.64800000144,14907.0,91413.0,21.970678368661083,1.145463902321159,16119149.999999998,89.55083333333333,28570.0,69869200,25299400,59621916,14285000,1612947611,8083309,115076069,63813704,17358.278551636922,0,306.02030101505073,0,0.0,0.0,0.0,0,0.0,0,18985.44382180887,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t3,19,100000000,1000,0.5,93.7071977368421,90.4155205553308,7.848452368421052,49071.0,153762.2020000019,13367.0,86451.78000000003,26.84892879918647,1.1518294358265906,16119260.0,84.83821052631579,43050.0,105826900,39020300,88193912,21525000,1609791162,12275425,185157566,92704831,15986.987435708472,0,303.5904761904762,0,0.0,0.0,0.0,0,0.0,0,17230.348033575207,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t4,20,100000000,1000,0.5,91.83493200000001,87.79776997058157,9.76315965,49720.0,155355.22200000146,12504.0,93616.73999999976,30.374693891058307,1.162052231861163,16119140.0,80.59570000000001,57710.0,138644000,50440000,113864797,28855000,1612580447,16142560,251647293,119566469,15694.812719316165,0,312.44896898284526,0,0.0,0.0,0.0,0,0.0,0,16640.85474096565,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t5,21,100000000,1000,0.5,89.83985176190477,85.4085513806664,11.42036438095238,46668.0,157913.56600000034,11817.0,86217.0,32.75800614831376,1.1619474353254144,16119290.000000002,76.75852380952381,70920.0,165720700,64529700,137613008,35460000,1611349235,19577481,325758066,143248272,14648.793771624842,0,312.02608573040044,0,0.0,0.0,0.0,0,0.0,0,15624.429460888437,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t6,22,100000000,1000,0.5,88.1321440909091,83.12127604334972,12.999672227272727,44890.0,148749.5220000001,11318.0,83803.43999999994,34.6316630575141,1.1637963469865127,16119290.000000002,73.26950000000001,82540.0,196411100,72179800,160305692,41270000,1611644381,23153537,401353322,163791756,14038.191244712089,0,332.0077538163315,0,0.0,0.0,0.0,0,0.0,0,14908.942456940087,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t7,23,100000000,1000,0.5,86.397795,81.18670943235148,14.283398652173911,44689.0,151895.85100000305,10959.0,86603.0,36.52564609913725,1.166755065638596,16119240.0,70.08365217391305,90660.0,226428200,82096300,182233530,45330000,1613301116,26237737,478759733,181645846,13840.812010305874,0,341.04445179792634,0,0.0,0.0,0.0,0,0.0,0,14585.452563093168,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t8,24,100000000,1000,0.5,84.73400958333333,79.23378817644468,15.535002208333335,43226.05000000005,150136.46200000402,10622.0,83928.20999999996,37.818722078208594,1.1619077828395799,16119300.0,67.16375,98940.0,255566700,94151000,204195980,49465001,1611311176,29493253,561727867,197411203,13249.250520915937,0,358.35001010713563,0,0.0,0.0,0.0,0,0.0,0,14021.525638409354,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
ab-05_22-09-12_16:55:54_t9,25,100000000,1000,0.5,83.3150812,77.38829440161429,16.73636084,39113.25,138731.8750000021,10326.0,76583.25,38.92770373311934,1.160485409209811,16119260.0,64.47704,105140.0,288451700,104012800,227889409,52565001,1611903008,33094644,642074262,212876968,12272.947711538563,0,367.87055354765073,0,0.0,0.0,0.0,0,0.0,0,13209.276563693573,0,0,0,0,0,0,"fff dr warn 10ms fromdr"
