Run ID,Cores,Sim Duration,Average Task Duration,Load,CPU Load,Task Load,Work Steal Load,95% Tail Latency,99.9% Tail Latency,Median Latency,99% Tail Latency,Tasks Stolen,Average Number of Steals,Throughput,Real Load, Parks Per Second,Successful Work Steal Time,Unsuccessful Work Steal Time,Non Work Conserving Time,Allocation Time,Task Time,Distracted Time,Unpaired Time,Paired Time,Average Requeue Wait Time,Flag Task Time,Avg Time From Alloc to Task,Avg Steals Per Task,Flag Response Rate,Flag Rate,Tasks Flag Stolen,Average Steals Per Flag,Avg Core Flag Wait Time,Avg Task Flag Wait Time,Avg Queueing Time,Avg High Latency Task Flag Wait Time,Avg Flag Set Delay Time,Avg High Latency Flag Set Delay Time,Avg Flagged Task Service Time,Avg Flagged Task Time Left,Pct Flagged Queues Non-empty,Description
ab-02.ucsd.edu_22-09-06_23:05:43_t0,4,100000000,1000,0.5,99.9754265,99.99837460058248,0.001625,72906574.8,75173432.94400002,52653719.0,74701743.92,0.0,0,4005080.0000000005,100.12700000000001,0.0,2300,4200,2234,0,399895206,541,4965,994,0,0,0,0,0.0,0.0,0.0,0,0.0,0,52630550.1303418,0,0,0,0,0,0,"varycores delayrange warn 5ms delay"
ab-02.ucsd.edu_22-09-06_23:05:43_t1,8,100000000,1000,0.5,99.98709225,99.99761219178768,0.0023875000000000003,48435496.5,50499603.852000006,30316304.0,50059920.98,0.0,0,7983260.000000001,99.79075,0.0,9700,9400,8559,0,799877638,1687,13624,3789,0,0,0,0,0.0,0.0,0.0,0,0.0,0,30320840.68979657,0,0,0,0,0,0,"varycores delayrange warn 5ms delay"
ab-02.ucsd.edu_22-09-06_23:05:43_t10,23,100000000,1000,0.5,84.69762547826087,82.7043664166457,13.400295260869566,23945.09999999986,128014.44800000079,5774.0,60321.23999999976,40.851134476271305,1.1491844164779406,16127380.0,70.11904347826086,57470.0,245721500,45502300,205386300,28720001,1611118594,30231492,447477950,211117518,6873.913085929266,0,290.04038294168845,0,0.0,0.0,0.0,0,0.0,0,7363.008498669435,0,0,0,0,0,0,"varycores delayrange warn 5ms delay"
ab-02.ucsd.edu_22-09-06_23:05:43_t11,24,100000000,1000,0.5,82.19691004166667,81.74463914268765,13.842009166666665,20239.0,118542.0360000045,5665.0,56213.68000000017,41.40172011752185,1.1477905378648465,16127440.0,67.19766666666666,55880.0,266268500,46157100,224024836,27920001,1612597620,33407457,531546050,222395748,6457.285423107257,0,310.4778871978514,0,0.0,0.0,0.0,0,0.0,0,6860.519467225114,0,0,0,0,0,0,"varycores delayrange warn 5ms delay"
ab-02.ucsd.edu_22-09-06_23:05:43_t13,32,100000000,1000,0.5,60.706396250000004,82.95070266174793,8.727357718750001,41473.0,142911.37500000116,6814.0,81309.75,37.18160931580029,1.1799789454955223,16122250.000000002,50.382031250000004,103940.0,230138700,24189500,198824465,51925001,1611404232,29713732,1323036520,235778634,10833.985610284088,0,342.8970729828615,0,0.0,0.0,0.0,0,0.0,0,11027.748327850235,0,0,0,0,0,0,"varycores delayrange warn 5ms delay"
ab-02.ucsd.edu_22-09-06_23:05:43_t2,12,100000000,1000,0.5,99.99187575,99.99635653732932,0.0036431666666666665,24372423.2,25812807.721000053,14479696.5,25278987.459999997,0.0,0,12016070.0,100.13391666666666,0.0,24100,16600,28665,0,1199858791,5839,25759,12138,0,0,0,0,0.0,0.0,0.0,0,0.0,0,14481811.509248367,0,0,0,0,0,0,"varycores delayrange warn 5ms delay"
ab-02.ucsd.edu_22-09-06_23:05:43_t3,16,100000000,1000,0.5,99.99280575,99.98875156575951,0.010935124999999999,900062.9999999991,1170379.5680000011,326619.0,1099061.2000000011,0.345375394295471,1.0,16006920.0,100.04325,10.0,150800,21000,144134,5000,1599704930,13532,44862,126576,189628.63656476268,0,201.0,0,0.0,0.0,0.0,0,0.0,0,377562.17753767903,0,0,0,0,0,0,"varycores delayrange warn 5ms delay"
ab-02.ucsd.edu_22-09-06_23:05:43_t4,17,100000000,1000,0.5,98.68828147058824,96.12680231296429,3.4809216470588233,34116.0,151506.6050000009,8508.0,73332.1499999999,21.679644171559353,1.131716013563114,16125850.0,94.85794117647059,11610.0,51954700,6072400,47791936,5805000,1612720117,5605035,31658310,49936241,9513.83847882114,0,251.63307493540051,0,0.0,0.0,0.0,0,0.0,0,11227.54028285495,0,0,0,0,0,0,"varycores delayrange warn 5ms delay"
ab-02.ucsd.edu_22-09-06_23:05:43_t5,18,100000000,1000,0.5,96.49220094444443,92.71575907680281,6.288724388888889,38729.44999999995,141746.29600000568,7451.0,80471.29000000004,28.23676676045005,1.1500718508235397,16126709.999999998,89.59283333333333,26640.0,94303200,16061200,83339849,13320000,1610342578,10911899,88189517,90480988,9160.509047836302,0,263.23536036036035,0,0.0,0.0,0.0,0,0.0,0,10938.295318454751,0,0,0,0,0,0,"varycores delayrange warn 5ms delay"
ab-02.ucsd.edu_22-09-06_23:05:43_t6,19,100000000,1000,0.5,94.44047763157894,89.94966969100268,8.486843105263157,39463.0,141523.19100000057,6870.0,78530.0,32.77014645706176,1.1563197659018958,16127190.0,84.87994736842104,38180.0,132023100,24648600,113428118,19090000,1614029056,15541833,146660540,123702967,9062.546062838188,0,269.21896280775275,0,0.0,0.0,0.0,0,0.0,0,10472.609020267011,0,0,0,0,0,0,"varycores delayrange warn 5ms delay"
ab-02.ucsd.edu_22-09-06_23:05:43_t7,20,100000000,1000,0.5,92.58232615,87.12243130434673,10.7503526,32591.0,144280.52000000374,6310.0,72771.0,36.69963413617629,1.1548023065487363,16127320.0,80.6366,46900.0,174533900,33802100,146974756,23440001,1613199470,20766981,208468669,157502829,8040.9503720361,0,271.03924077628494,0,0.0,0.0,0.0,0,0.0,0,9031.357021368349,0,0,0,0,0,0,"varycores delayrange warn 5ms delay"
ab-02.ucsd.edu_22-09-06_23:05:43_t8,21,100000000,1000,0.5,89.96008223809524,85.24744779566456,12.006408047619049,31089.0,160821.7160000105,6090.0,72915.0,38.4668111979355,1.1559869622837493,16126880.0,76.79466666666666,53150.0,199975300,42559100,169025456,26565001,1610462157,24261969,284936694,180278129,8034.939992478241,0,283.41889348889725,0,0.0,0.0,0.0,0,0.0,0,8695.423133545377,0,0,0,0,0,0,"varycores delayrange warn 5ms delay"
ab-02.ucsd.edu_22-09-06_23:05:43_t9,22,100000000,1000,0.5,87.31055872727272,83.81486721694493,12.860648045454544,26651.0,134742.3750000021,5901.0,66750.5,39.84855603302779,1.1528545151542393,16127250.0,73.30568181818182,55930.0,225178100,42433100,188803159,27955000,1609943035,27503258,364018380,198483756,7303.429382213218,0,287.19227329636914,0,0.0,0.0,0.0,0,0.0,0,7896.189997285802,0,0,0,0,0,0,"varycores delayrange warn 5ms delay"
