Run ID,Cores,Sim Duration,Average Task Duration,Load,CPU Load,Task Load,Work Steal Load,95% Tail Latency,99.9% Tail Latency,Median Latency,99% Tail Latency,Tasks Stolen,Average Number of Steals,Throughput,Real Load, Parks Per Second,Successful Work Steal Time,Unsuccessful Work Steal Time,Non Work Conserving Time,Allocation Time,Task Time,Distracted Time,Unpaired Time,Paired Time,Average Requeue Wait Time,Flag Task Time,Avg Time From Alloc to Task,Avg Steals Per Task,Flag Response Rate,Flag Rate,Tasks Flag Stolen,Average Steals Per Flag,Avg Core Flag Wait Time,Avg Task Flag Wait Time,Avg Queueing Time,Avg High Latency Task Flag Wait Time,Avg Flag Set Delay Time,Avg High Latency Flag Set Delay Time,Avg Flagged Task Service Time,Avg Flagged Task Time Left,Pct Flagged Queues Non-empty,Description
ab-03.ucsd.edu_22-09-09_17:01:26_t0,16,100000000,1000,0.5,99.99180475,99.9782629060908,0.0204853125,913889.05,1783062.4080000017,438293.0,1394706.05,0.12559949954820324,1.0,16001499.999999998,100.00937499999998,40.0,211000,101200,191830,20000,1599521111,25960,186451,164592,302823.7133370227,0,201.0,0,0.0,0.0,0.0,0,0.0,0,474717.76943351637,0,0,0,0,0,0,"dr ws warn delay 5ms fromdr"
ab-03.ucsd.edu_22-09-09_17:01:26_t1,17,100000000,1000,0.5,97.94667652941177,96.7784019355199,2.7636835294117645,59025.0,197377.69600000232,17717.0,109026.58000000007,15.722162125640235,1.1388741498239352,16118930.0,94.81723529411764,13320.0,35155300,10718700,31024989,6660000,1611450881,3949700,51023401,33491694,20420.695445117326,0,306.34384384384384,0,0.0,0.0,0.0,0,0.0,0,22373.696536851156,0,0,0,0,0,0,"dr ws warn delay 5ms fromdr"
ab-03.ucsd.edu_22-09-09_17:01:26_t10,26,100000000,1000,0.5,82.08094592307692,75.53381664291567,17.991113153846154,36571.30000000005,128915.6820000005,9991.0,71096.0,40.042744618142336,1.1523114271448494,16119250.000000002,61.9971153846154,108770.0,323628500,114357100,251499502,54365001,1611970651,36468740,727564271,223944744,11457.699051324875,0,387.151462203421,0,0.0,0.0,0.0,0,0.0,0,12518.107014598665,0,0,0,0,0,0,"dr ws warn delay 5ms fromdr"
ab-03.ucsd.edu_22-09-09_17:01:26_t11,27,100000000,1000,0.5,80.64673829629629,73.91050327311945,18.978291074074075,33978.0,137047.90700000268,9752.0,69703.0,40.917802854810596,1.149080536075943,16119140.0,59.70051851851852,111400.0,358026300,121358900,277203355,55675001,1609373074,40466773,814211311,235900781,11037.742989866858,0,402.2709231321839,0,0.0,0.0,0.0,0,0.0,0,12017.94776292276,0,0,0,0,0,0,"dr ws warn delay 5ms fromdr"
ab-03.ucsd.edu_22-09-09_17:01:26_t12,28,100000000,1000,0.5,79.25672796428572,72.63721189009125,19.637921928571426,32612.0,132223.13200000068,9589.0,67672.21999999997,41.4690595313686,1.1456275976724855,16119290.000000002,57.56889285714286,114760.0,384307900,129875000,295145797,57370001,1611956568,43119056,903125251,241754122,10713.910846217788,0,434.16174291938995,0,0.0,0.0,0.0,0,0.0,0,11689.685321193896,0,0,0,0,0,0,"dr ws warn delay 5ms fromdr"
ab-03.ucsd.edu_22-09-09_17:01:26_t13,29,100000000,1000,0.5,78.00979989655173,71.21863911424387,20.461419931034484,30942.0,127892.89900000347,9380.0,66834.41999999993,42.269800341955765,1.1438653433695147,16119300.0,55.58379310344827,115530.0,417990700,136657200,317408273,57735001,1611168018,46579530,992304349,249907037,10293.243349126999,0,479.4742812608244,0,0.0,0.0,0.0,0,0.0,0,11274.027099994484,0,0,0,0,0,0,"dr ws warn delay 5ms fromdr"
ab-03.ucsd.edu_22-09-09_17:01:26_t14,30,100000000,1000,0.5,76.68311566666667,70.03090219595364,21.0362379,28047.0,127469.56600000034,9227.0,59822.539999999804,42.716716339912544,1.1388515438260676,16119290.000000002,53.73096666666667,116750.0,446165800,143490400,337996388,58350001,1611056332,49562589,1083392804,255941642,9766.886723144238,0,498.5334590009425,0,0.0,0.0,0.0,0,0.0,0,10740.231902702486,0,0,0,0,0,0,"dr ws warn delay 5ms fromdr"
ab-03.ucsd.edu_22-09-09_17:01:26_t15,31,100000000,1000,0.5,74.51880935483871,69.7186775216817,20.60447448387097,27464.0,119484.42000000365,9195.0,55989.20999999996,42.4318156748111,1.1349483723688594,16119300.0,51.997741935483866,121640.0,447538100,143501500,347017805,60785001,1610559380,50804047,1176692111,261900771,9586.14058801069,0,556.5578220101991,0,0.0,0.0,0.0,0,0.0,0,10582.23136410016,0,0,0,0,0,0,"dr ws warn delay 5ms fromdr"
ab-03.ucsd.edu_22-09-09_17:01:26_t16,32,100000000,1000,0.5,62.425166,80.60656603820645,9.363570812499999,54840.80000000005,148712.2320000003,13175.0,93643.15999999992,34.80641346952706,1.2107573485570304,16118350.0,50.36984375,175710.0,218822900,51516600,187359993,87770001,1610201045,26192824,1320882790,242655017,18060.87608230146,0,461.2392480774708,0,0.0,0.0,0.0,0,0.0,0,17941.393001168653,0,0,0,0,0,0,"dr ws warn delay 5ms fromdr"
ab-03.ucsd.edu_22-09-09_17:01:26_t2,18,100000000,1000,0.5,95.84021005555556,93.37544643122627,5.558708277777778,53296.0,154037.97500000265,14945.0,93807.0,21.987678527600597,1.1501915804920264,16119260.0,89.55144444444446,28450.0,71264600,26124100,60599971,14225000,1610842032,8211382,116581635,64286722,17523.84100700476,0,308.0822495606327,0,0.0,0.0,0.0,0,0.0,0,19098.290134411047,0,0,0,0,0,0,"dr ws warn delay 5ms fromdr"
