Run ID,Cores,Sim Duration,Average Task Duration,Load,CPU Load,Task Load,Work Steal Load,95% Tail Latency,99.9% Tail Latency,Median Latency,99% Tail Latency,Tasks Stolen,Average Number of Steals,Throughput,Real Load, Parks Per Second,Successful Work Steal Time,Unsuccessful Work Steal Time,Non Work Conserving Time,Allocation Time,Task Time,Distracted Time,Unpaired Time,Paired Time,Average Requeue Wait Time,Flag Task Time,Avg Time From Alloc to Task,Avg Steals Per Task,Flag Response Rate,Flag Rate,Tasks Flag Stolen,Average Steals Per Flag,Avg Core Flag Wait Time,Avg Task Flag Wait Time,Avg Queueing Time,Avg High Latency Task Flag Wait Time,Avg Flag Set Delay Time,Avg High Latency Flag Set Delay Time,Avg Flagged Task Service Time,Avg Flagged Task Time Left,Pct Flagged Queues Non-empty,Description
ab-02.ucsd.edu_22-09-06_17:32:11_t0,4,100000000,1000,0.5,99.97563425,99.99814954912377,0.0018499999999999999,72871244.5,75130210.33100004,52631008.0,74642250.3,0.0,0,4011469.9999999995,100.28674999999998,0.0,2400,5000,2167,0,399895137,791,6107,502,0,0,0,0,0.0,0.0,0.0,0,0.0,0,52615863.76040208,0,0,0,0,0,0,"varycores warn test 2000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:11_t1,8,100000000,1000,0.5,99.987098625,99.99758718871416,0.0024125,48283530.2,50448948.564000145,30310857.0,49920569.68,0.0,0,8008160.0,100.102,0.0,8500,10800,8561,0,799877489,1850,15706,1744,0,0,0,0,0.0,0.0,0.0,0,0.0,0,30259123.26349151,0,0,0,0,0,0,"varycores warn test 2000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:11_t10,23,100000000,1000,0.5,93.6390427826087,74.86803855410025,22.515284652173914,31033.0,149776.87000000034,5338.0,75258.0,47.66272603086055,1.1412951574322323,16127260.0,70.11852173913043,46830.0,389715000,99284900,295018391,23415000,1612431437,44793823,429014622,213713497,7053.246368977503,0,365.3739056160581,0,0.0,0.0,0.0,0,0.0,0,8092.0148777888535,0,0,0,0,0,0,"varycores warn test 2000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:11_t11,24,100000000,1000,0.5,93.13528725,72.0774734694699,24.976766958333332,31046.0,146245.1230000006,5187.0,70304.34999999986,49.704681694122705,1.1368725226598664,16127530.000000002,67.19804166666667,49390.0,450065900,116158200,332259181,24695000,1611109487,50642434,508701172,229502800,6706.271546968983,0,393.26705810892895,0,0.0,0.0,0.0,0,0.0,0,7802.631898510251,0,0,0,0,0,0,"varycores warn test 2000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:11_t13,32,100000000,1000,0.5,65.42166081250001,76.96982978324019,12.5903135625,50783.75,157409.970000003,7199.0,94104.1000000001,40.14511802464237,1.1893095844808799,16127450.000000002,50.39828125,158560.0,316855100,50157300,252270979,79245001,1611358111,37093328,1285095134,266387904,12640.090508180827,0,482.4374132492114,0,0.0,0.0,0.0,0,0.0,0,13191.737062617194,0,0,0,0,0,0,"varycores warn test 2000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:11_t2,12,100000000,1000,0.5,99.99060716666666,99.99690704281701,0.003092666666666667,24438466.349999998,25811130.609,14408041.5,25373926.09,0.0,0,12006990.0,100.05824999999999,0.0,22800,13300,20895,0,1199850174,3417,23862,9833,0,0,0,0,0.0,0.0,0.0,0,0.0,0,14458119.359808581,0,0,0,0,0,0,"varycores warn test 2000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:11_t3,16,100000000,1000,0.5,99.993224125,99.98756040710873,0.01243875,914047.5,1344514.1500000004,320434.0,1082280.5000000002,0.23082733045621404,1.0,16002700.000000002,100.016875,0.0,175500,19500,162489,0,1599692566,19180,49077,130853,167112.2703190849,0,0,0,0.0,0.0,0.0,0,0.0,0,377882.56646638934,0,0,0,0,0,0,"varycores warn test 2000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:11_t4,17,100000000,1000,0.5,98.85508899999999,95.99121688348583,3.7464155294117645,35558.0,134656.92200000025,8436.0,70098.0,22.101561100624163,1.134664118972735,16126399.999999998,94.86117647058822,7360.0,55233100,7485100,50387858,3680000,1613167449,6052427,33407820,47287521,9163.057086215334,0,267.16983695652175,0,0.0,0.0,0.0,0,0.0,0,11275.957049754054,0,0,0,0,0,0,"varycores warn test 2000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:11_t5,18,100000000,1000,0.5,97.0341123888889,92.2839924433608,6.911603888888888,38731.39999999991,163903.92800001148,7344.0,78207.67999999993,29.05934213399668,1.146903410101106,16127320.0,89.59622222222224,20720.0,102595000,18929900,89104424,10360000,1611845153,11817390,90863150,85402658,9073.481240295376,0,274.98986486486484,0,0.0,0.0,0.0,0,0.0,0,10977.631521879153,0,0,0,0,0,0,"varycores warn test 2000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:11_t6,19,100000000,1000,0.5,95.93893936842105,88.42839664540843,10.363252473684211,37781.25,177018.62500000768,6568.0,84191.5,34.90432527477373,1.1555706454688477,16124750.0,84.8671052631579,28060.0,158394100,33428600,131646934,14030000,1611908051,18690799,151317959,118018310,8895.951584407996,0,287.7498218104063,0,0.0,0.0,0.0,0,0.0,0,10284.445023894566,0,0,0,0,0,0,"varycores warn test 2000ns delay"
