Run ID,Cores,Sim Duration,Average Task Duration,Load,CPU Load,Task Load,Work Steal Load,95% Tail Latency,99.9% Tail Latency,Median Latency,99% Tail Latency,Tasks Stolen,Average Number of Steals,Throughput,Real Load, Parks Per Second,Successful Work Steal Time,Unsuccessful Work Steal Time,Non Work Conserving Time,Allocation Time,Task Time,Distracted Time,Unpaired Time,Paired Time,Average Requeue Wait Time,Flag Task Time,Avg Time From Alloc to Task,Avg Steals Per Task,Flag Response Rate,Flag Rate,Tasks Flag Stolen,Average Steals Per Flag,Avg Core Flag Wait Time,Avg Task Flag Wait Time,Avg Queueing Time,Avg High Latency Task Flag Wait Time,Avg Flag Set Delay Time,Avg High Latency Flag Set Delay Time,Avg Flagged Task Service Time,Avg Flagged Task Time Left,Pct Flagged Queues Non-empty,Description
ab-02.ucsd.edu_22-09-06_20:55:38_t0,4,100000000,1000,0.5,99.9761965,99.99847463691019,0.0015249999999999999,72917785.4,75162141.31200002,52651349.0,74715398.64,0.0,0,4004080.0,100.102,0.0,1800,4300,2384,0,399898686,570,4874,656,0,0,0,0,0.0,0.0,0.0,0,0.0,0,52715180.3738472,0,0,0,0,0,0,"varycores warn test 9000ns delay"
ab-02.ucsd.edu_22-09-06_20:55:38_t1,8,100000000,1000,0.5,99.98625100000001,99.99764967685407,0.0023499999999999997,48386651.55,50477038.29700002,30287968.5,50012480.56,0.0,0,7998810.0,99.985125,0.0,7400,11400,6769,0,799871208,1462,14558,2780,0,0,0,0,0.0,0.0,0.0,0,0.0,0,30283079.22321543,0,0,0,0,0,0,"varycores warn test 9000ns delay"
ab-02.ucsd.edu_22-09-06_20:55:38_t10,23,100000000,1000,0.5,93.53411095652174,74.94825635693032,22.409751782608694,30974.0,133070.46400000132,5350.0,69506.04000000004,47.533460223511334,1.1387976273117117,16127480.0,70.11947826086956,47020.0,389222100,98235200,292930675,23510000,1612350261,44407270,429946521,213249021,6792.224909748862,0,352.02786048490003,0,0.0,0.0,0.0,0,0.0,0,7958.524676419713,0,0,0,0,0,0,"varycores warn test 9000ns delay"
ab-02.ucsd.edu_22-09-06_20:55:38_t11,24,100000000,1000,0.5,93.29740545833334,72.00947372182887,25.077559791666665,29468.0,117713.81000000099,5165.0,64298.479999999516,49.72723934807483,1.1320865541794807,16127380.0,67.19741666666667,49770.0,452624500,115971100,333925504,24885000,1612391296,50925649,506305457,230333141,6276.798009309285,0,403.0375728350412,0,0.0,0.0,0.0,0,0.0,0,7451.862580848268,0,0,0,0,0,0,"varycores warn test 9000ns delay"
ab-02.ucsd.edu_22-09-06_20:55:38_t13,32,100000000,1000,0.5,65.5660140625,76.81519705962376,12.713069874999999,50070.0,145979.02500000107,7186.0,92148.05000000005,40.07362566797759,1.1888512740983483,16124949.999999998,50.39046875,159310.0,319669600,50302600,256926284,79625001,1611669213,37837708,1280980069,269445547,12351.78455436216,0,479.8585960065302,0,0.0,0.0,0.0,0,0.0,0,13047.966005831628,0,0,0,0,0,0,"varycores warn test 9000ns delay"
ab-02.ucsd.edu_22-09-06_20:55:38_t2,12,100000000,1000,0.5,99.99046608333333,99.99687361860006,0.003126083333333333,24401401.599999998,25910407.160000034,14431673.0,25345051.52,0.0,0,12017660.0,100.14716666666665,0.0,23200,13300,20282,0,1199848080,3433,25943,8137,0,0,0,0,0.0,0.0,0.0,0,0.0,0,14443580.250275064,0,0,0,0,0,0,"varycores warn test 9000ns delay"
ab-02.ucsd.edu_22-09-06_20:55:38_t3,16,100000000,1000,0.5,99.9933893125,99.98454147808542,0.0154575,986552.4999999993,1319043.9940000037,310617.0,1135326.7400000005,0.2449797551452345,1.0,16012180.0,100.076125,0.0,221700,19600,220304,0,1599646909,22556,42516,182248,171520.96031746033,0,0,0,0.0,0.0,0.0,0,0.0,0,384455.8677657888,0,0,0,0,0,0,"varycores warn test 9000ns delay"
ab-02.ucsd.edu_22-09-06_20:55:38_t4,17,100000000,1000,0.5,98.8647154117647,95.98675810682762,3.7541507647058827,39327.0,152677.43400001572,8560.0,79778.51000000001,21.85112465984637,1.1334668011854467,16126490.0,94.86170588235294,7260.0,55326700,7434900,50327010,3630000,1613249599,6059691,33714329,46894749,9484.220389053535,0,282.26997245179064,0,0.0,0.0,0.0,0,0.0,0,11905.580152251043,0,0,0,0,0,0,"varycores warn test 9000ns delay"
ab-02.ucsd.edu_22-09-06_20:55:38_t5,18,100000000,1000,0.5,97.03529994444445,92.25305956369203,6.932544666666667,38754.94999999995,163491.79900000477,7371.0,85044.18999999994,28.96453662280188,1.1476558114754878,16126809.999999998,89.5933888888889,21050.0,102724800,19200900,89074558,10525000,1611324595,11893825,91293133,85416060,9326.940294070078,0,283.1458432304038,0,0.0,0.0,0.0,0,0.0,0,11148.252020898579,0,0,0,0,0,0,"varycores warn test 9000ns delay"
ab-02.ucsd.edu_22-09-06_20:55:38_t6,19,100000000,1000,0.5,95.93240689473684,88.44750366616549,10.350219368421053,39328.0,164785.39300000085,6665.0,83287.16000000015,34.595804423183964,1.1529049125748456,16127230.0,84.88015789473684,27830.0,158224700,33365200,131252029,13915000,1612146563,18655023,151582428,117553126,8909.323971875803,0,297.55803090190443,0,0.0,0.0,0.0,0,0.0,0,10533.722791852435,0,0,0,0,0,0,"varycores warn test 9000ns delay"
