Run ID,Cores,Sim Duration,Average Task Duration,Load,CPU Load,Task Load,Work Steal Load,95% Tail Latency,99.9% Tail Latency,Median Latency,99% Tail Latency,Tasks Stolen,Average Number of Steals,Throughput,Real Load, Parks Per Second,Successful Work Steal Time,Unsuccessful Work Steal Time,Non Work Conserving Time,Allocation Time,Task Time,Distracted Time,Unpaired Time,Paired Time,Average Requeue Wait Time,Flag Task Time,Avg Time From Alloc to Task,Avg Steals Per Task,Flag Response Rate,Flag Rate,Tasks Flag Stolen,Average Steals Per Flag,Avg Core Flag Wait Time,Avg Task Flag Wait Time,Avg Queueing Time,Avg High Latency Task Flag Wait Time,Avg Flag Set Delay Time,Avg High Latency Flag Set Delay Time,Avg Flagged Task Service Time,Avg Flagged Task Time Left,Pct Flagged Queues Non-empty,Description
ab-02.ucsd.edu_22-09-06_17:32:35_t0,4,100000000,1000,0.5,99.97691875,99.99869969987448,0.0013,72901226.0,75130969.393,52644010.0,74725720.61,0.0,0,4000490.0,100.01225000000001,0.0,1200,4000,1569,0,399902475,516,4402,282,0,0,0,0,0.0,0.0,0.0,0,0.0,0,52673781.53395689,0,0,0,0,0,0,"varycores warn test 3000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:35_t1,8,100000000,1000,0.5,99.98723550000001,99.9975996936129,0.0024000000000000002,48277016.4,50369853.216000006,30165517.0,49899837.4,0.0,0,8007119.999999999,100.08899999999998,0.0,9200,10000,8275,0,799878684,2154,15200,1846,0,0,0,0,0.0,0.0,0.0,0,0.0,0,30185701.281584334,0,0,0,0,0,0,"varycores warn test 3000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:35_t10,23,100000000,1000,0.5,93.34567769565217,75.0716701986211,22.24321404347826,32259.0,134759.0,5374.0,73764.75999999978,47.414984965436005,1.1416253330660089,16127540.0,70.11973913043478,47210.0,385477500,98476100,291722334,23605000,1611751664,44091115,431813016,212299122,7020.060461832161,0,372.39673797924166,0,0.0,0.0,0.0,0,0.0,0,8208.286985544086,0,0,0,0,0,0,"varycores warn test 3000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:35_t11,24,100000000,1000,0.5,93.01960904166666,72.21396370118497,24.801879,31037.0,131762.01700000046,5195.0,73271.0,49.597840268602475,1.1362957695422038,16127610.0,67.198375,50140.0,446048700,115665600,330418602,25070000,1612155521,50351614,508480476,228965860,6679.072963209364,0,400.8849222177902,0,0.0,0.0,0.0,0,0.0,0,7853.3221865696005,0,0,0,0,0,0,"varycores warn test 3000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:35_t13,32,100000000,1000,0.5,65.48067078125001,77.02126624471215,12.556160218750001,49593.0,151355.02800000203,7224.0,94961.0,39.99089188557948,1.1872808808353532,16125520.0,50.392250000000004,159440.0,315029800,50491000,252803802,79695001,1613889337,37269103,1281464954,267306041,12533.412470346231,0,480.6970514429109,0,0.0,0.0,0.0,0,0.0,0,13131.529146310628,0,0,0,0,0,0,"varycores warn test 3000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:35_t2,12,100000000,1000,0.5,99.99093375,99.99670670142132,0.003293,24425646.599999998,25977965.42400006,14463455.0,25436534.84,0.0,0,12011080.0,100.09233333333334,0.0,21900,16600,23733,0,1199851689,3118,24182,12216,0,0,0,0,0.0,0.0,0.0,0,0.0,0,14470200.773604844,0,0,0,0,0,0,"varycores warn test 3000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:35_t3,16,100000000,1000,0.5,99.9936990625,99.98473466314066,0.015264375,914440.8999999999,1275910.5480000023,350932.5,1153401.29,0.2737999627615377,1.0,16004709.999999998,100.0294375,0.0,213100,30100,203369,0,1599654955,20425,63261,160597,155602.19538188278,0,0,0,0.0,0.0,0.0,0,0.0,0,396078.00513140456,0,0,0,0,0,0,"varycores warn test 3000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:35_t4,17,100000000,1000,0.5,98.65453347058823,96.0892118902411,3.610816823529412,35738.0,134355.59600000014,8777.0,71238.95999999996,21.541540782896572,1.1317362588156274,16125040.0,94.85317647058822,8410.0,53105200,7317000,48439643,4205000,1611538183,5831209,36063123,46483582,9600.171268650749,0,281.743162901308,0,0.0,0.0,0.0,0,0.0,0,11729.611343491306,0,0,0,0,0,0,"varycores warn test 3000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:35_t5,18,100000000,1000,0.5,96.99228344444445,92.31775524144761,6.883406833333333,39493.0,172269.76300000772,7352.0,86738.96999999997,29.136154400448603,1.1491295476201173,16127010.0,89.59450000000001,20440.0,102280600,18931300,88869579,10220000,1611739779,11851938,91436876,84900215,9541.131874185761,0,285.69373776908026,0,0.0,0.0,0.0,0,0.0,0,11267.305065024711,0,0,0,0,0,0,"varycores warn test 3000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:35_t6,19,100000000,1000,0.5,95.84030315789474,88.59260912187608,10.175509578947368,38652.25,138726.90000000317,6676.0,75642.44999999995,34.39125953525288,1.150398458253034,16125549.999999998,84.87131578947368,28780.0,155335400,33143500,129085964,14390000,1613241078,18267832,151404621,117021256,8553.265131998061,0,295.4888811674774,0,0.0,0.0,0.0,0,0.0,0,10314.783542181092,0,0,0,0,0,0,"varycores warn test 3000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:35_t7,20,100000000,1000,0.5,94.8870333,84.98217458759984,13.348219,36044.84999999986,157404.14700000104,6187.0,76805.77000000002,38.73826831190446,1.1526494930059359,16127230.0,80.63615,36070.0,210411300,49165400,168847279,18035000,1612741286,24734365,216495342,145968948,8176.019458186772,0,293.99445522594954,0,0.0,0.0,0.0,0,0.0,0,9599.98221095821,0,0,0,0,0,0,"varycores warn test 3000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:35_t8,21,100000000,1000,0.5,94.09526528571428,81.67633869575435,16.248126285714285,35388.0,151843.69300000463,5888.0,75787.36000000034,41.82002174089755,1.1485643501565699,16127420.0,76.79723809523809,41730.0,260538500,68512100,207681595,20865000,1613924919,30881077,284553525,170578914,7869.070549534902,0,306.14210400191706,0,0.0,0.0,0.0,0,0.0,0,9224.094522616459,0,0,0,0,0,0,"varycores warn test 3000ns delay"
ab-02.ucsd.edu_22-09-06_17:32:35_t9,22,100000000,1000,0.5,93.44913209090909,78.38029261798106,19.179565272727274,35908.0,145636.00000000186,5631.0,80720.0,44.774053818720894,1.1472160722995002,16127500.0,73.30681818181817,45050.0,319270500,80479400,247384993,22525000,1611405470,37208817,359847068,191487155,7742.509408997127,0,325.92386237513875,0,0.0,0.0,0.0,0,0.0,0,9014.168679661985,0,0,0,0,0,0,"varycores warn test 3000ns delay"
